12555,和血明目片
12556,和血片
12557,和血胶囊
12558,和记黄埔医药上海有限公司
12559,和记黄埔医药苏州有限公司
12560,和谷
12561,和雅
12562,和黄健宝保健品有限公司
12563,咔利克无臭大蒜软胶囊
12564,咔口外用延时喷剂
12565,咔口女士香水
12566,咔口快感增强凝露
12567,咔口男士香水
12568,咕咕没益生菌粉固体饮料
12569,咕嗒
12570,咕嗒透明质酸润滑液
12571,咖啡因
12572,咖啡斑
12573,咖啡液
12574,咖啡酸片
12575,咖酚伪麻片
12576,咪唑斯汀缓释片
12577,咪唑立宾片
12578,咪唑酸乙酯片
12579,咪喹莫特乳膏
12580,咪多吡
12581,咪康唑氯倍他索乳膏
12582,咪达唑仑
12583,咪达唑仑口服溶液
12584,咪达唑仑口颊粘膜溶液
12585,咪达唑仑注射液
12586,咬伤愈合的伤口出现痛痒或麻木
12587,咬合关系错乱
12588,咬嘴唇或舌
12589,咬指甲
12590,咬痛
12591,咯吐不爽
12592,咯多量血性泡沫痰
12593,咯血
12594,咯血伴发热
12595,咯血伴呛咳
12596,咯血伴皮肤粘膜出血
12597,咯血伴胸痛
12598,咯血伴黄疸
12599,咯血如注
12600,咱家优品
12601,咱家良品
12602,咳克平胶囊
12603,咳出带臭味的干痂
12604,咳出棕色痰栓
12605,咳出黄色痰液
12606,咳哌宁
12607,咳喘丸
12608,咳喘停膏
12609,咳喘宁
12610,咳喘宁口服液
12611,咳喘宁合剂
12612,咳喘宁片
12613,咳喘宁胶囊
12614,咳喘宁颗粒
12615,咳喘安口服液
12616,咳喘膏
12617,咳喘舒片
12618,咳喘静糖浆
12619,咳喘顺丸
12620,咳嗽
12621,咳嗽伴体重减轻
12622,咳嗽伴呼吸困难
12623,咳嗽伴哮鸣音
12624,咳嗽伴杵状指
12625,咳嗽伴胸痛
12626,咳嗽反射
12627,咳嗽性哮喘
12628,咳嗽性晕厥
12629,咳嗽晕厥综合征
12630,咳嗽枇杷糖浆
12631,咳嗽枇杷颗粒
12632,咳嗽水上瘾
12633,咳嗽灸
12634,咳嗽糖浆
12635,咳声低弱
12636,咳声嘶哑
12637,咳宁糖浆
12638,咳宁胶囊
12639,咳宁颗粒
12640,咳巧克力色痰
12641,咳平胶囊
12642,咳康含片
12643,咳感康口服液
12644,咳欣康片
12645,咳泡沫黏液痰
12646,咳清胶囊
12647,咳灵胶囊
12648,咳特灵片
12649,咳特灵胶囊
12650,咳特灵颗粒
12651,咳痰
12652,咳痰合剂
12653,咳痰清糖浆
12654,咳立停糖浆
12655,咳舒糖浆
12656,咳血
12657,咳血痰
12658,咳速停糖浆
12659,咳速停胶囊
12660,咳铁锈色痰
12661,咳露口服液
12662,咴甲草本抑菌液
12663,咸宁市艾科医疗用品有限公司
12664,咸宁通益药业有限公司
12665,咸阳万隆保健科技有限公司
12666,咸阳利华药业有限公司
12667,咸阳康达医疗保健有限公司
12668,咸阳恒阳科技开发有限公司
12669,咸阳欧美亚减肥制品厂
12670,咸阳皇家医疗保健品厂
12671,咸阳秦昆生物医学工程有限公司
12672,咸阳秦虹气体制造有限公司
12673,咸阳迈特高保健科技有限公司
12674,咽反射
12675,咽反射亢进
12676,咽反射消失
12677,咽后脓肿
12678,咽喉不利
12679,咽喉及口内刺痒
12680,咽喉如痹
12681,咽喉宁喷雾剂
12682,咽喉干燥充血
12683,咽喉干燥及灼热感
12684,咽喉消炎丸
12685,咽喉清喉滴丸
12686,咽喉清喉片
12687,咽喉炎
12688,咽喉烧伤及化学伤
12689,咽喉疼痛
12690,咽喉痉挛
12691,咽喉部充血
12692,咽喉部外伤
12693,咽喉部干燥刺痒
12694,咽喉部肿瘤
12695,咽峡炎
12696,咽干烘热
12697,咽康含片
12698,咽康滴丸
12699,咽异感症
12700,咽旁脓肿
12701,咽炎
12702,咽炎含片
12703,咽炎清丸
12704,咽炎清滴丸
12705,咽炎清片
12706,咽炎片
12707,咽炎胶囊
12708,咽痛
12709,咽痛声哑
12710,咽立爽口含滴丸
12711,咽结膜热
12712,咽舒合剂
12713,咽舒胶囊
12714,咽角化症
12715,咽部充血
12716,咽部冷敷凝胶
12717,咽部和喉部危象
12718,咽部异物感
12719,咽部慢性充血
12720,咽部有异物感
12721,咽部有散在灰白色丘疱疹
12722,咽部溃疡
12723,咽部灼热疼痛
12724,咽部粘膜弥漫充血
12725,咽部肌肉运动障碍
12726,咽部苹果酱样结节
12727,咽颊部烧伤
12728,咽食管憩室
12729,咽鼓管堵塞
12730,品他病
12731,品先
12732,品川
12733,品蝶芦荟胶
12734,品行障碍
12735,哆啦A梦添乐儿童祛痱止痒花露水艾叶洋甘菊
12736,哆啦薇娅
12737,哈三育贝
12738,哈三金维
12739,哈乐
12740,哈乐特
12741,哈伯因
12742,哈保
12743,哈几
12744,哈力多
12745,哈同泰
12746,哈喽宝贝
12747,哈士蟆油软胶囊
12748,哈密地区钢振气体有限责任公司
12749,哈尔滨一洲制药有限公司
12750,哈尔滨三三药业有限公司
12751,哈尔滨三乐生物工程有限公司
12752,哈尔滨三木制药厂
12753,哈尔滨三联药业股份有限公司
12754,哈尔滨上洋包装制品有限公司
12755,哈尔滨业锐药业有限公司
12756,哈尔滨东方制药有限公司
12757,哈尔滨中泰医药有限公司
12758,哈尔滨中药六厂有限公司
12759,哈尔滨中药四厂有限公司
12760,哈尔滨久盛医药科技开发有限公司
12761,哈尔滨义方药业有限公司
12762,哈尔滨乾佰纳生物药业有限公司
12763,哈尔滨亲情制药有限公司
12764,哈尔滨仁皇药业有限公司
12765,哈尔滨仁皇药业股份有限公司
12766,哈尔滨仁皇药业股份有限公司东方红分厂
12767,哈尔滨儿童制药厂有限公司
12768,哈尔滨先德科技发展有限公司
12769,哈尔滨兰格药业股份有限公司
12770,哈尔滨凯程制药有限公司
12771,哈尔滨力强药业有限责任公司
12772,哈尔滨北星药业有限公司
12773,哈尔滨医大药业股份有限公司
12774,哈尔滨华瑞生化药业有限责任公司
12775,哈尔滨华雨制药集团有限公司
12776,哈尔滨可迪制药有限公司
12777,哈尔滨合佳制药有限公司
12778,哈尔滨吉象隆生物技术有限公司
12779,哈尔滨同一堂药业有限公司
12780,哈尔滨君安堂医药有限公司
12781,哈尔滨国康药业有限公司
12782,哈尔滨圣吉药业股份有限公司
12783,哈尔滨圣泰生物制药有限公司
12784,哈尔滨在中堂实业发展有限公司
12785,哈尔滨大中制药有限公司
12786,哈尔滨大洋制药股份有限公司
12787,哈尔滨天地药业有限公司
12788,哈尔滨天木药业股份有限公司
12789,哈尔滨好博药业有限公司
12790,哈尔滨宇泰药业有限公司
12791,哈尔滨宏琪生物科技有限公司
12792,哈尔滨市天旭药业有限公司
12793,哈尔滨市康宝药业有限责任公司
12794,哈尔滨市康隆药业有限责任公司
12795,哈尔滨市日欣日用化工厂
12796,哈尔滨市泓宝天然保健品有限责任公司
12797,哈尔滨市润禾中药饮片加工厂
12798,哈尔滨市苏城中药饮片有限公司
12799,哈尔滨市龙生北药生物工程股份有限公司
12800,哈尔滨康友药业有限公司
12801,哈尔滨强视医药科技有限公司
12802,哈尔滨快好药业有限公司
12803,哈尔滨恒麟生物科技有限公司
12804,哈尔滨惠美佳制药有限公司
12805,哈尔滨拜仑斯特临床营养有限公司
12806,哈尔滨敷尔佳科技股份有限公司
12807,哈尔滨普方药业饮片有限公司
12808,哈尔滨松山堂药业有限公司
12809,哈尔滨松鹤制药有限公司
12810,哈尔滨格拉雷药业有限公司
12811,哈尔滨森永乳品有限公司
12812,哈尔滨欧替药业有限公司
12813,哈尔滨氧气厂有限公司
12814,哈尔滨泰华药业股份有限公司
12815,哈尔滨派斯菲科生物制药有限公司
12816,哈尔滨派斯菲科生物制药股份有限公司
12817,哈尔滨瀚邦医疗科技有限公司
12818,哈尔滨瀚钧现代制药有限公司
12819,哈尔滨瀚钧药业有限公司
12820,哈尔滨珍宝制药有限公司
12821,哈尔滨田美药业股份有限公司
12822,哈尔滨础润医疗器械有限责任公司
12823,哈尔滨红太阳健康产业集团有限公司
12824,哈尔滨红豆杉生物制药有限公司
12825,哈尔滨美华生物技术股份有限公司
12826,哈尔滨美君制药有限公司
12827,哈尔滨美君药业有限公司
12828,哈尔滨莱博通药业有限公司
12829,哈尔滨蒲公英药业有限公司
12830,哈尔滨蜜雪儿化妆品有限公司
12831,哈尔滨誉衡制药有限公司
12832,哈尔滨运美达生物科技有限公司
12833,哈尔滨金圣药业有限公司
12834,哈尔滨金草堂中药饮片加工厂
12835,哈尔滨鑫生制药有限公司
12836,哈尔滨顺亿堂医药生物科技开发有限公司
12837,哈尔滨黎明气体有限公司
12838,哈尔滨龙泽天然药物研究所
12839,哈总
12840,哈总厂
12841,哈拉宗片
12842,哈敦海鲁木勒九味丸
12843,哈敦海鲁木勒十三味丸
12844,哈日十二味散
12845,哈泰崋
12846,哈泰華
12847,哈药
12848,哈药健康
12849,哈药六
12850,哈药六钙锌口服液
12851,哈药慈航制药股份有限公司
12852,哈药集团三精儿童大药厂有限公司
12853,哈药集团三精制药有限公司
12854,哈药集团三精千鹤制药有限公司
12855,哈药集团三精千鹤望奎制药有限公司
12856,哈药集团三精明水药业有限公司
12857,哈药集团三精生物科技有限公司
12858,哈药集团三精英美制药有限公司
12859,哈药集团三精黑河药业有限公司
12860,哈药集团世一堂中药饮片有限责任公司
12861,哈药集团世一堂制药厂
12862,哈药集团中药二厂
12863,哈药集团制药六厂
12864,哈药集团制药总厂
12865,哈药集团生物工程有限公司
12866,哈药集团黑龙江同泰药业有限公司
12867,哈西奈德乳膏
12868,哈西奈德涂膜剂
12869,哈西奈德溶液
12870,哈西奈德软膏
12871,哈贝高
12872,哈醫益族
12873,哈高科白天鹅药业集团有限公司
12874,哌斯克
12875,哌柏西利胶囊
12876,响亮
12877,响响
12878,哕
12879,哥台
12880,哥哥妹妹
12881,哭泣晕厥
12882,哭泣样尖叫
12883,哭笑失常
12884,哮喘
12885,哮喘丸
12886,哮喘宁片
12887,哮喘宁颗粒
12888,哮喘性肺嗜酸粒细胞浸润症
12889,哮喘持续状态
12890,哮喘片
12891,哮喘胶囊
12892,哮病
12893,哮鸣音
12894,哲朋
12895,唇上长有小水泡
12896,唇厚舌大
12897,唇周边长痘
12898,唇圆或椭圆形红斑
12899,唇外翻
12900,唇干舌燥
12901,唇干裂
12902,唇水疱
12903,唇甲色淡
12904,唇疱疹
12905,唇病
12906,唇皱褶增多畸形
12907,唇红干燥
12908,唇腭裂
12909,唇舌水肿及面瘫综合征
12910,唇舌色淡
12911,唇色今生
12912,唇裂
12913,唇角脱屑
12914,唇部发绀
12915,唇风
12916,唇齿清胃丸
12917,唐丰
12918,唐人欣
12919,唐信
12920,唐力
12921,唐县恒天气体有限责任公司
12922,唐友安配方粉压片糖果
12923,唐可捷
12924,唐可舒口服液
12925,唐坦
12926,唐宋
12927,唐山利康药业有限责任公司
12928,唐山唐钢气体有限公司
12929,唐山市丰润区福达氧气厂
12930,唐山市健生医用气体有限公司
12931,唐山市福乐药业有限公司
12932,唐山王清任制药有限公司
12933,唐山红星药业有限责任公司
12934,唐山金元生物制药有限公司
12935,唐山隆康药业有限公司
12936,唐山集川药业利康制药有限公司
12937,唐布拉
12938,唐康胶囊
12939,唐弗
12940,唐必呋
12941,唐方久乐男士外用喷剂
12942,唐易
12943,唐林
12944,唐柯柠
12945,唐派医疗有限公司
12946,唐瑞平
12947,唐立克
12948,唐纳
12949,唐美含片
12950,唐苓
12951,唐草片
12952,唐落
12953,唐贝克
12954,唐贝康
12955,唐那
12956,唑尼沙胺片
12957,唑来膦酸注射液
12958,唛欣沥
12959,唛金沥
12960,唤趣
12961,唯他停
12962,唯卡
12963,唯卡能
12964,唯可同
12965,唯善
12966,唯地息
12967,唯坤
12968,唯择
12969,唯散宁
12970,唯新
12971,唯易
12972,唯每乐
12973,唯爱
12974,唯爱澳
12975,唯田
12976,唯素
12977,唯美
12978,唯美嘉源
12979,唯诺平
12980,唯迪亚
12981,唯铭赞
12982,唯阴康
12983,唾液分泌减少
12984,唾液分泌增多
12985,唾液腺肿大
12986,唾血
12987,唿吸短促
12988,商丘仁和堂生物科技有限公司
12989,商丘天龙药业有限公司
12990,商丘市洋森药业有限公司
12991,商丘市福源保健品有限公司
12992,商丘市金马药业有限公司
12993,商丘市鑫马生物科技有限公司
12994,商丘市陇海气体有限公司
12995,商丘市龙兴制药有限公司
12996,商丘经济技术开发区康福特气体厂
12997,商丘鑫马生物科技有限公司
12998,商南县康健氧气有限公司
12999,商源
13000,商玺暖宝宝
13001,啘
13002,啤酒肚
13003,啰音
13004,喀什昆仑维吾尔药业股份有限公司
13005,喀什飞龙特种气体有限责任公司
13006,喀吗哆
13007,喂食困难
13008,喃喃重复自语
13009,善为
13010,善元堂
13011,善充能量
13012,善唯达
13013,善太息
13014,善妥达
13015,善存
13016,善存小佳善
13017,善存爱婴
13018,善存维
13019,善宁
13020,善宁堂
13021,善安
13022,善安软胶囊
13023,善得康
13024,善思达
13025,善悲
13026,善愈菌冻干活性因子妇用抑菌粉
13027,善普兰
13028,善有加
13029,善清软胶囊
13030,善牌佳维
13031,善维存
13032,善维莱
13033,善食金维
13034,善龙
13035,喉中痰鸣
13036,喉咙冒黏液
13037,喉咙痒
13038,喉咙痛
13039,喉咽清口服液
13040,喉咽清颗粒
13041,喉喑
13042,喉头发紧
13043,喉头增大
13044,喉头水肿
13045,喉头痉挛
13046,喉康散
13047,喉弥漫性黏膜肥厚凹凸不平
13048,喉气囊肿
13049,喉气管瘢痕性狭窄
13050,喉气管食管裂
13051,喉炎
13052,喉炎丸
13053,喉疮
13054,喉疾灵片
13055,喉疾灵胶囊
13056,喉症丸
13057,喉痈
13058,喉痛丸
13059,喉痛消炎丸
13060,喉痛灵片
13061,喉痛灵颗粒
13062,喉痛片
13063,喉痛解毒丸
13064,喉痹
13065,喉癌
13066,喉管阻塞
13067,喉结不明显
13068,喉结增大
13069,喉肌无力
13070,喉舒口含片
13071,喉舒宁片
13072,喉舒宁胶囊
13073,喉药散
13074,喉部创伤
13075,喉部刺痛
13076,喉部堵塞感
13077,喉部有痰
13078,喉部淋巴滤泡增生
13079,喉部痉挛
13080,喉阻塞
13081,喉鸣声
13082,喘可治注射液
13083,喘咳宁片
13084,喘嗽宁片
13085,喘嗽宁胶囊
13086,喘息
13087,喘息样支气管炎
13088,喘息灵胶囊
13089,喘泰颗粒
13090,喘络通胶囊
13091,喘脱
13092,喘舒片
13093,喘证
13094,喘鸣
13095,喙突胸小肌综合征
13096,喜丽健
13097,喜保福宁
13098,喜倍力
13099,喜健欣
13100,喜克馈
13101,喜凉怕热
13102,喜力健
13103,喜叹息
13104,喜喜安
13105,喜塔糖
13106,喜复至
13107,喜字阿胶
13108,喜宁
13109,喜安林
13110,喜尚
13111,喜得镇
13112,喜心生
13113,喜怒无常
13114,喜思诺
13115,喜普妙
13116,喜树碱软膏
13117,喜格迈
13118,喜泊分
13119,喜温膏按
13120,喜炎平注射液
13121,喜盛酒
13122,喜福来
13123,喜素
13124,喜维家
13125,喜莫比
13126,喜讲秽语
13127,喜辽妥
13128,喜达诺
13129,喜鸣堂
13130,喝开水熟水饮用水
13131,喝酒后呕吐
13132,喝酒后胃疼
13133,喷他佐辛
13134,喷他佐辛注射液
13135,喷尔舒
13136,喷托维林氯化铵片
13137,喷托维林氯化铵糖浆
13138,喷昔洛韦乳膏
13139,喷昔洛韦凝胶
13140,喷雾型鼻腔过敏原阻隔剂
13141,嗅沟脑膜瘤
13142,嗅觉丧失
13143,嗅觉倒错
13144,嗅觉过敏
13145,嗅觉障碍
13146,嗌塞
13147,嗓子喉片
13148,嗓音粗
13149,嗜人T淋巴细胞Ⅰ型所致的葡萄膜炎
13150,嗜心性病毒感染
13151,嗜水气单胞菌感染
13152,嗜皮菌病
13153,嗜盐
13154,嗜睡
13155,嗜睡症
13156,嗜碱性粒细胞增多症
13157,嗜碱性粒细胞白血病
13158,嗜红细胞综合征
13159,嗜血流感杆菌的皮肤感染
13160,嗜血综合症
13161,嗜酒
13162,嗜酒性幻觉性精神错乱
13163,嗜酸性筋膜炎
13164,嗜酸性粒细胞增多
13165,嗜酸性粒细胞增多肌痛综合征
13166,嗜酸性粒细胞性膀胱炎
13167,嗜酸性粒细胞白血病
13168,嗜酸性脓疱性毛囊炎
13169,嗜酸粒细胞增多症
13170,嗜酸细胞增加
13171,嗜酸细胞增多性复发性肉芽肿皮炎
13172,嗜铬细胞瘤
13173,嗜食醇酒厚味
13174,嗜麦芽黄单胞菌肺炎
13175,嗣育保胎丸
13176,嗨爽伸缩棒
13177,嗨蛋
13178,嗳气
13179,嗳气时有腐败鸡蛋的气味
13180,嗳腐
13181,嘉亨家化股份有限公司
13182,嘉亨珠海横琴医药科技有限公司
13183,嘉兴东方国药饮片股份有限公司
13184,嘉兴富特吉生物科技有限公司
13185,嘉兴尚嘉智能技术有限公司
13186,嘉兴巨能乐斯药业有限公司
13187,嘉兴市天和制药有限公司
13188,嘉兴市康龙医用气体有限责任公司
13189,嘉兴恒杰生物制药股份有限公司
13190,嘉兴美森医用材料有限公司
13191,嘉利达平阳明胶有限公司
13192,嘉善三鑫特种气体供应站
13193,嘉安化妆品昆山有限公司
13194,嘉实湖南医药科技有限公司
13195,嘉年福
13196,嘉年福壬二酸净颜凝胶
13197,嘉康利中国日用品有限公司
13198,嘉業堂
13199,嘉欣
13200,嘉瑞
13201,嘉瑟宜
13202,嘉益
13203,嘉福临蒜精胶丸
13204,嘉立博
13205,嘉诺欣
13206,嘉韵植物防脱洗发液
13207,嘉韵育发液
13208,嘉龙三叶
13209,嘎日迪五味丸
13210,嘎日迪五味胶囊
13211,嘧啶5核苷酸缺乏症
13212,嘴角降肌发育不良
13213,噎痛感
13214,噎膈
13215,噎膈丸
13216,噗噗管
13217,噙化上清丸
13218,噙化上清片
13219,噤口痢
13220,器械性食管损伤
13221,器质性弱视
13222,器质性早泄
13223,器质性木僵
13224,器质性神经损害
13225,器质性精神障碍
13226,噪声性耳聋
13227,噫气
13228,噻吗灵
13229,噻奈普汀钠片
13230,噻托溴铵吸入喷雾剂
13231,噻托溴铵吸入粉雾剂
13232,噻托溴铵喷雾剂
13233,噻托溴铵奥达特罗吸入喷雾剂
13234,噻托溴铵粉雾剂
13235,囊性坏死
13236,囊性纤维化
13237,囊性肾病
13238,囊性肿块
13239,囊样斑块
13240,囊状淋巴管瘤
13241,囊痈
13242,囊肿
13243,囊肿性痤疮
13244,囊肿样改变
13245,囊虫丸
13246,四世同堂
13247,四价流感病毒裂解疫苗
13248,四会市天天邦健中药饮片有限公司
13249,四制香附丸
13250,四医金方
13251,四十二味疏肝胶囊
13252,四十二味疏肝胶囊十四味疏肝胶囊二十味疏肝胶囊十三味疏肝胶囊
13253,四叠体受压
13254,四君子丸
13255,四君子合剂
13256,四君子袋泡剂
13257,四君子颗粒
13258,四味代用茶
13259,四味光明盐汤散
13260,四味土木香散
13261,四味姜黄汤散
13262,四味止泻木汤散
13263,四味珍层冰硼滴眼液
13264,四味生精口服液
13265,四味益气胶囊
13266,四味脾胃舒片
13267,四味脾胃舒颗粒
13268,四味通络胶囊
13269,四味雪莲花颗粒
13270,四圣散
13271,四妙丸
13272,四子健脾口服液
13273,四子填精胶囊
13274,四季三黄丸
13275,四季三黄片
13276,四季三黄胶囊
13277,四季三黄软胶囊
13278,四季修护冰乳
13279,四季感冒片
13280,四季感冒胶囊
13281,四季抗病毒合剂
13282,四季抗病毒胶囊
13283,四季油
13284,四季洁
13285,四季消炎喉片
13286,四季清凉凉茶固体饮料
13287,四季清补凉汤料
13288,四季湿清膏
13289,四季老姜茶固体饮料
13290,四季草片
13291,四季草颗粒
13292,四季菜糖浆
13293,四季菜颗粒
13294,四季青片
13295,四季青胶囊
13296,四川一博健康用品有限公司
13297,四川一爻良方健康药业有限公司
13298,四川一辰药业有限公司
13299,四川万鸣药业有限公司
13300,四川三匠苦荞科技开发有限公司
13301,四川三叶草生物制药有限公司
13302,四川三泰医药科技有限公司
13303,四川上药申都中药有限公司
13304,四川中庸药业有限公司
13305,四川中方制药有限公司
13306,四川中核高通药业有限公司
13307,四川中科佰氏制药有限公司
13308,四川久大索贝斯日化有限责任公司
13309,四川乐嘉药业有限公司
13310,四川九威阁中药饮片有限公司
13311,四川云亳堂药业有限公司
13312,四川五洲气体有限公司
13313,四川五盛药业集团有限责任公司
13314,四川人人康药业有限公司
13315,四川仁安药业有限责任公司
13316,四川仁禾中药饮片有限公司
13317,四川仟源中药饮片有限公司
13318,四川伊诺达博医药科技有限公司
13319,四川佛都药业有限公司
13320,四川佳能达攀西药业有限公司
13321,四川依科制药有限公司
13322,四川侨源气体股份有限公司
13323,四川信拓医药技术有限公司
13324,四川健之源中药有限公司
13325,四川健能制药有限公司
13326,四川元安药业股份有限公司
13327,四川元宝草药业有限公司
13328,四川先通药业有限责任公司
13329,四川光大制药有限公司
13330,四川光然中药材饮片有限公司
13331,四川全泰堂中药饮片有限公司
13332,四川兴杰象药业有限公司
13333,四川兴盛源药业有限公司
13334,四川养麝研究所都江堰养麝场
13335,四川内江汇鑫制药有限公司
13336,四川冠峰气体有限公司
13337,四川凯京制药有限公司
13338,四川凯力禾药业有限公司
13339,四川凯美中药有限公司
13340,四川利佰生物科技有限公司
13341,四川利君精华制药股份有限公司
13342,四川利民中药饮片有限责任公司
13343,四川制药制剂有限公司
13344,四川制药股份有限公司
13345,四川前沿生物药业有限公司
13346,四川千方中药股份有限公司
13347,四川千方中药饮片有限公司
13348,四川升和药业股份有限公司
13349,四川华新制药有限公司
13350,四川华星药业有限公司
13351,四川华源药业科技有限公司
13352,四川协丰药业有限公司
13353,四川协力制药股份有限公司
13354,四川南格尔生物科技有限公司
13355,四川博仁药业有限责任公司
13356,四川博佳制药有限公司
13357,四川博利恒药业有限公司
13358,四川厚生天佐药业有限公司
13359,四川原上草中药饮片有限公司
13360,四川原子高通药业有限公司
13361,四川双新制药有限公司
13362,四川古蔺肝苏药业有限公司
13363,四川合信药业有限责任公司
13364,四川合纵中药饮片有限公司
13365,四川同人泰药业股份有限公司
13366,四川同兴天然植物药业有限公司
13367,四川同创康能药业有限公司
13368,四川同善堂中药饮片有限责任公司
13369,四川向阳药业有限公司
13370,四川君子兰药业有限公司
13371,四川启隆中药饮片有限公司
13372,四川和顺康药业有限公司
13373,四川善德轩药业有限公司
13374,四川嘉成药业有限公司
13375,四川回春堂中药科技有限公司
13376,四川固康药业有限责任公司
13377,四川国为制药有限公司
13378,四川国品堂食品有限公司
13379,四川国康药业有限公司
13380,四川国强中药饮片有限公司
13381,四川国瑞药业有限责任公司
13382,四川国药天江药业有限公司
13383,四川圣上大健康药业有限公司
13384,四川大冢制药有限公司
13385,四川大千药业有限公司
13386,四川天予植物药业有限公司
13387,四川天利合药业有限公司
13388,四川天府康草堂药业有限公司
13389,四川天府康达药业集团府庆制药有限公司
13390,四川天弘药业有限公司
13391,四川天德制药有限公司
13392,四川天植中药股份有限公司
13393,四川天然生中药饮片有限公司
13394,四川天福精细化工有限公司
13395,四川天誉制药有限公司
13396,四川太平洋药业有限责任公司
13397,四川奇力制药有限公司
13398,四川奇格曼药业有限公司
13399,四川奇裕医药科技有限公司
13400,四川好医生中藏药业有限公司
13401,四川好医生攀西药业有限责任公司
13402,四川子仁制药有限公司
13403,四川字库山制药有限公司
13404,四川安都保健品有限责任公司
13405,四川宏康源药业有限公司
13406,四川宏明博思药业有限公司
13407,四川宝兴制药有限公司
13408,四川宝鉴堂药业有限公司
13409,四川家化可采化妆品股份有限公司
13410,四川尚锐生物医药有限公司
13411,四川峨嵋山药业有限公司
13412,四川峨嵋山道地药材有限公司
13413,四川峨眉仙山中药有限公司
13414,四川峨边荣成气体有限公司
13415,四川川大华西药业股份有限公司
13416,四川巴中普瑞制药有限公司
13417,四川并殖吸虫病
13418,四川广元蓉成制药有限公司
13419,四川康泉堂中药饮片有限公司
13420,四川康特能药业有限公司
13421,四川康福来药业集团有限公司
13422,四川康馨医疗器械有限公司
13423,四川弘一中药有限公司
13424,四川弘升药业有限公司
13425,四川弘茂制药有限公司
13426,四川弘远药业有限公司
13427,四川彩虹制药有限公司
13428,四川得恩德药业有限公司
13429,四川御鼎堂中药饮片有限公司
13430,四川德仁堂中药科技股份有限公司
13431,四川德元药业集团有限公司
13432,四川德峰药业有限公司
13433,四川德阳华美制药有限公司
13434,四川思路康瑞药业有限公司
13435,四川恒发气体有限公司
13436,四川恒康源药业有限公司
13437,四川恒明科技开发有限公司
13438,四川恩威制药有限公司
13439,四川成都同道堂制药有限责任公司
13440,四川摩尔生物制药有限公司
13441,四川攀钢梅塞尔气体产品有限公司
13442,四川敬心中药饮片有限公司
13443,四川文龙药业有限公司
13444,四川新华康生物科技有限公司
13445,四川新开元制药有限公司
13446,四川新斯顿制药股份有限公司
13447,四川新火炬化工有限责任公司
13448,四川新绿色药业科技发展有限公司
13449,四川新荷花中药饮片股份有限公司
13450,四川新青阳制药有限公司
13451,四川旭华制药有限公司
13452,四川旭阳药业有限责任公司
13453,四川昌平药业有限公司
13454,四川明星药业有限责任公司
13455,四川明欣药业有限责任公司
13456,四川春盛药业集团股份有限公司
13457,四川普渡药业有限公司
13458,四川普锐特药业有限公司
13459,四川智强医药科技开发有限公司
13460,四川杨天生物药业股份有限公司
13461,四川梅塞尔气体产品有限公司
13462,四川梓橦宫药业股份有限公司
13463,四川森科制药有限公司
13464,四川槐仁中药饮片有限公司
13465,四川欣康中药饮片有限公司
13466,四川正华药业有限公司
13467,四川永天昌中药饮片有限公司
13468,四川汇宇制药股份有限公司
13469,四川汇诚药业有限公司
13470,四川江油中坝附子科技发展有限公司
13471,四川江油同宥附子有限公司
13472,四川江油鑫临附子药业有限公司
13473,四川沱江源药业有限公司
13474,四川泰乐制药有限公司
13475,四川泰华堂制药有限公司
13476,四川泸州步长生物制药有限公司
13477,四川活态药业有限公司
13478,四川活颐化妆品有限公司
13479,四川济生堂药业有限公司
13480,四川海思科制药有限公司
13481,四川海梦智森生物制药有限公司
13482,四川海汇药业有限公司
13483,四川润泽海川制药有限公司
13484,四川涪丰药业有限公司
13485,四川添茂医药有限公司
13486,四川源基制药有限公司
13487,四川滋兴生物科技有限公司
13488,四川滋宁中药饮片有限公司
13489,四川滨江药业有限公司
13490,四川珠峰药业有限公司
13491,四川琦云药业有限责任公司
13492,四川瑜虎药业有限公司
13493,四川生乐制药有限公司
13494,四川百利药业有限责任公司
13495,四川百胜药业有限公司
13496,四川百草园药业有限公司
13497,四川百草堂龙人药业有限公司
13498,四川百顺药业有限公司
13499,四川皓博药业有限公司
13500,四川益生智同医药生物科技发展有限公司
13501,四川益祥康药业有限公司
13502,四川盛世锦荣药业有限公司
13503,四川相如制药有限公司
13504,四川省一片叶药业有限公司
13505,四川省三星堆制药有限公司
13506,四川省中兴药业有限公司
13507,四川省中药厂有限责任公司
13508,四川省中药饮片有限责任公司
13509,四川省乐至贵均卫生材料有限公司
13510,四川省乔宇中药科技有限公司
13511,四川省井研万黛兰日用化学品厂
13512,四川省仁德制药有限公司
13513,四川省伊洁士医疗科技有限公司
13514,四川省佳汇泰生物科技开发有限公司
13515,四川省卓宇制药有限公司
13516,四川省天基生物药业有限公司
13517,四川省天府神龙中药饮片有限公司
13518,四川省宜宾五粮液集团保健酒有限责任公司
13519,四川省川南药业有限公司
13520,四川省川大高新生物技术开发有限公司
13521,四川省川源药业有限公司
13522,四川省川眉药业有限公司
13523,四川省成都道源化妆品有限责任公司
13524,四川省新鹿药业有限公司
13525,四川省旭晖制药有限公司
13526,四川省旺林堂药业有限公司
13527,四川省景弘制药有限公司
13528,四川省泓圃药业有限公司
13529,四川省玉鑫药业有限公司
13530,四川省瑞康制药有限公司
13531,四川省百草生物药业有限公司
